date,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1
2018-01-26,7.882268041237114,7.891855670103093,4.633298969072165,79.97298969072165,132.97041237113402
2018-01-27,8.911752577319588,8.929896907216495,3.428350515463918,68.03546391752577,125.0220618556701
2018-01-28,12.108556701030928,12.144329896907216,5.687628865979382,65.73206185567011,138.27680412371134
2018-01-29,13.923505154639175,14.033092783505156,4.252268041237114,52.44350515463918,71.62536082474227
2018-01-30,13.535154639175259,13.713711340206185,4.475876288659794,54.05092783505154,133.5444329896907
2018-01-31,14.774123711340206,14.943711340206185,6.714123711340206,59.16711340206186,140.55278350515465
2018-02-01,16.415979381443297,16.60958762886598,2.5270103092783507,39.741958762886604,131.68762886597938
2018-02-02,18.327422680412372,18.48164948453608,5.04979381443299,41.52412371134021,137.5101030927835
2018-02-03,18.58319587628866,18.707319587628866,4.867422680412371,40.14958762886598,148.14154639175257
2018-02-04,19.247525773195875,19.368969072164948,6.294536082474227,42.52690721649484,128.0324742268041
2018-02-05,18.845670103092782,19.064226804123713,6.869896907216495,45.59721649484536,134.55515463917527
2018-02-06,19.271030927835053,19.41958762886598,-0.6016494845360825,27.32381443298969,155.50721649484538
2018-02-07,17.6259793814433,17.75061855670103,-0.36381443298969063,30.41701030927835,152.81309278350517
2018-02-08,17.82360824742268,17.98164948453608,5.72639175257732,45.105463917525775,153.30701030927835
2018-02-09,19.081958762886597,19.336185567010308,4.342061855670103,37.656288659793816,153.96092783505156
2018-02-10,16.57762886597938,16.680309278350517,1.167422680412371,35.985876288659796,147.43546391752577
2018-02-11,12.484639175257731,12.615360824742268,-6.914742268041238,30.43979381443299,97.86969072164949
2018-02-12,8.311237113402063,8.20701030927835,2.055876288659794,65.56463917525774,157.23742268041238
2018-02-13,10.638144329896909,10.552164948453608,-4.740824742268042,34.361546391752576,163.70474226804123
2018-02-14,11.822164948453608,11.984536082474227,-3.8781443298969074,33.49350515463917,136.72340206185567
2018-02-15,9.391443298969072,9.311855670103093,0.31577319587628866,56.83608247422681,174.88061855670102
2018-02-16,12.35123711340206,12.61701030927835,-5.204536082474227,29.13494845360825,171.2754639175258
2018-02-17,13.467938144329898,13.593711340206184,-0.7047422680412371,38.716391752577316,168.85257731958762
2018-02-18,10.008762886597939,9.808453608247422,4.391134020618557,69.90876288659794,165.6423711340206
2018-02-19,5.089484536082474,4.9152577319587625,-3.147319587628866,56.025876288659795,169.41948453608245
2018-02-20,4.98319587628866,4.964123711340206,-4.291134020618557,51.45175257731958,155.37288659793813
2018-02-21,6.397422680412371,6.295567010309278,-2.0483505154639174,56.0360824742268,168.8418556701031
2018-02-22,6.598659793814433,6.480824742268041,-0.3325773195876289,62.23103092783505,150.1485567010309
2018-02-23,5.156082474226804,4.995154639175257,-4.498659793814433,52.08938144329897,184.31536082474227
2018-02-24,6.98340206185567,6.975154639175258,-2.498762886597938,52.17886597938145,174.25948453608245
2018-02-25,7.826082474226804,7.72701030927835,1.3855670103092783,64.2081443298969,184.26257731958765
2018-02-26,8.17639175257732,7.995051546391752,2.865979381443299,70.88577319587628,158.24278350515462
2018-02-27,6.134536082474226,5.993814432989691,-4.7357731958762885,50.17484536082474,187.21886597938143
2018-02-28,7.528144329896907,7.508556701030928,-0.5670103092783505,58.888041237113406,76.3060824742268
2018-03-01,8.848762886597939,8.753092783505155,6.962061855670104,87.50711340206186,65.83298969072165
2018-03-02,6.97298969072165,6.901855670103093,3.368453608247423,77.4138144329897,76.03371134020618
2018-03-03,6.263814432989691,6.196391752577319,2.979896907216495,78.92515463917526,123.41969072164947
2018-03-04,6.330927835051547,6.282680412371134,1.8972680412371135,73.8159793814433,186.42278350515463
2018-03-05,8.572680412371133,8.43298969072165,-0.3354639175257732,53.92639175257732,208.20525773195877
2018-03-06,12.074948453608247,11.978865979381444,-1.429381443298969,39.625876288659796,194.9258762886598
2018-03-07,13.80762886597938,13.866185567010309,2.3710309278350516,46.016185567010304,174.32793814432992
2018-03-08,13.09340206185567,12.908247422680411,5.543917525773196,67.15484536082474,156.80123711340207
2018-03-09,11.252474226804123,11.230515463917525,7.8860824742268045,79.39329896907216,167.92309278350515
2018-03-10,10.793814432989691,10.780309278350517,8.680103092783506,86.08350515463918,60.63319587628866
2018-03-11,11.4459793814433,11.503711340206184,8.414432989690722,81.81340206185567,195.7722680412371
2018-03-12,14.434639175257733,14.505463917525773,8.515257731958764,67.33907216494846,153.63556701030927
2018-03-13,13.02979381443299,12.897628865979382,11.096288659793814,87.47567010309278,65.78762886597937
2018-03-14,9.035360824742268,8.88237113402062,6.486907216494846,83.74835051546393,151.67742268041235
2018-03-15,7.564536082474227,7.514536082474226,3.984123711340206,77.479793814433,76.7560824742268
2018-03-16,8.059896907216494,7.894536082474227,5.5711340206185564,84.11381443298968,174.35999999999999
2018-03-17,7.225051546391753,7.161649484536082,3.3889690721649486,76.26309278350514,119.0540206185567
2018-03-18,7.450309278350515,7.5655670103092785,4.120103092783505,78.87969072164948,132.74484536082474
2018-03-19,10.184432989690722,10.256907216494845,3.1628865979381446,61.57329896907216,185.19969072164946
2018-03-20,11.933195876288659,11.98742268041237,5.210721649484536,64.33670103092783,50.242577319587625
2018-03-21,12.48340206185567,12.451237113402062,10.609896907216495,87.54185567010309,46.47185567010309
2018-03-22,12.736494845360825,12.633814432989691,9.970824742268041,83.30371134020619,146.10659793814432
2018-03-23,7.956804123711341,7.866597938144329,2.0342268041237115,65.95247422680413,212.48268041237114
2018-03-24,8.595567010309278,8.42680412371134,3.8627835051546393,72.59206185567011,188.54577319587628
2018-03-25,7.595670103092783,7.482371134020618,2.5988659793814435,71.00113402061855,202.1183505154639
2018-03-26,8.914226804123711,8.813298969072164,1.848659793814433,63.12030927835052,233.2340206185567
2018-03-27,14.27556701030928,14.22979381443299,0.8157731958762886,39.869484536082474,242.84649484536084
2018-03-28,16.638144329896907,16.760824742268042,6.066082474226803,50.03082474226804,246.0303092783505
2018-03-29,19.58381443298969,19.74979381443299,3.9183505154639175,36.30680412371134,248.31670103092785
2018-03-30,19.97515463917526,20.26556701030928,4.943505154639175,37.51257731958763,212.50536082474227
2018-03-31,17.61237113402062,17.861134020618557,6.43701030927835,49.72587628865979,219.40938144329897
2018-04-01,11.691134020618556,11.540412371134021,8.186185567010309,79.11484536082475,248.09463917525773
2018-04-02,13.588762886597937,13.493092783505153,7.024948453608247,64.67134020618556,249.69092783505155
2018-04-03,12.07742268041237,11.94639175257732,6.651649484536083,69.41103092783506,255.36144329896908
2018-04-04,10.94298969072165,10.725979381443299,6.955154639175258,76.19,215.36103092783506
2018-04-05,10.86556701030928,10.728969072164949,6.347525773195876,73.05670103092784,101.4359793814433
2018-04-06,12.45422680412371,12.373505154639176,11.103195876288659,90.58247422680412,48.642680412371135
2018-04-07,13.69680412371134,13.572886597938144,12.276185567010309,90.39865979381443,195.30958762886596
2018-04-08,11.684123711340206,11.53360824742268,7.326804123711341,75.4181443298969,268.2340206185567
2018-04-09,14.725463917525772,14.725360824742268,6.382371134020619,58.457989690721654,249.1618556701031
2018-04-10,14.892680412371133,14.854639175257732,8.312268041237113,66.32979381443299,109.10134020618557
2018-04-11,10.415567010309278,10.334432989690722,6.865154639175257,78.43711340206185,173.75536082474227
2018-04-12,8.430103092783506,8.35896907216495,3.880515463917526,73.45206185567011,166.469793814433
2018-04-13,10.495257731958763,10.372680412371134,2.4615463917525773,58.24340206185567,272.77556701030926
2018-04-14,14.392577319587629,14.368453608247423,7.186907216494845,62.11979381443299,271.3744329896907
2018-04-15,12.078659793814435,11.964845360824741,4.682371134020618,63.15536082474227,160.7142268041237
2018-04-16,8.207938144329896,8.031134020618557,4.699175257731959,78.26989690721649,190.63948453608245
2018-04-17,8.668350515463917,8.539072164948454,3.0285567010309276,68.43422680412371,243.8559793814433
2018-04-18,9.921030927835051,9.782783505154638,0.964639175257732,54.28082474226804,182.57628865979382
2018-04-19,9.935257731958764,9.789484536082474,3.5203092783505157,65.1460824742268,284.4841237113402
2018-04-20,13.019484536082475,12.925257731958762,6.874948453608248,66.25288659793814,287.0471134020618
2018-04-21,13.766701030927836,13.620721649484537,7.742268041237113,67.28453608247423,284.7938144329897
2018-04-22,16.548041237113402,16.587319587628865,7.40917525773196,55.112680412371134,282.5958762886598
2018-04-23,16.83721649484536,16.84876288659794,8.385773195876288,57.539484536082476,287.6309278350516
2018-04-24,11.193505154639174,10.75958762886598,8.53556701030928,83.65917525773196,260.65742268041237
2018-04-25,10.26721649484536,9.89979381443299,7.191855670103093,80.96257731958762,275.03309278350514
2018-04-26,9.928453608247422,9.552474226804124,6.529175257731959,78.88103092783506,249.29360824742267
2018-04-27,11.410515463917525,11.079072164948455,7.259072164948454,75.42216494845361,263.74618556701034
2018-04-28,11.617731958762887,11.368453608247423,7.533711340206185,76.19288659793814,229.19680412371133
2018-04-29,10.930618556701031,10.694123711340206,7.061340206185568,76.52855670103094,179.47917525773195
2018-04-30,11.202268041237115,10.97762886597938,7.328453608247423,76.80164948453609,204.3479381443299
2018-05-01,11.209896907216494,10.923917525773197,6.317525773195876,72.09061855670103,272.4871134020619
2018-05-02,11.267525773195876,10.893195876288662,7.137216494845361,75.58999999999999,285.3274226804124
2018-05-03,10.228453608247422,9.870103092783506,7.838659793814434,84.73185567010309,192.3646391752577
2018-05-04,11.932680412371134,11.545463917525774,8.297835051546391,78.87113402061856,290.9455670103093
2018-05-05,12.741340206185567,12.551134020618557,7.815979381443299,72.40268041237114,187.74474226804125
2018-05-06,11.358041237113403,11.041134020618557,7.601340206185568,77.34927835051546,268.9137113402062
2018-05-07,14.229072164948454,14.00979381443299,7.447422680412371,64.01762886597938,292.1048453608247
2018-05-08,13.461855670103093,13.132164948453607,8.74360824742268,73.5696907216495,279.45371134020616
2018-05-09,12.896907216494846,12.582268041237114,10.370309278350515,84.72288659793816,270.7338144329897
2018-05-10,13.826082474226805,13.547835051546393,8.299690721649485,70.14463917525772,302.2643298969072
2018-05-11,14.571546391752578,14.254226804123713,7.9772164948453606,65.45298969072165,308.7112371134021
2018-05-12,17.433917525773197,17.219381443298968,4.836804123711341,46.02927835051547,309.8165979381443
2018-05-13,11.105463917525773,10.744123711340206,8.79061855670103,85.03999999999999,173.82505154639173
2018-05-14,10.551237113402061,10.242061855670103,7.6540206185567,81.60608247422681,153.48670103092783
2018-05-15,11.404020618556702,11.023917525773195,7.408350515463917,76.07474226804123,230.049793814433
2018-05-16,11.7059793814433,11.360000000000001,8.197319587628867,78.78752577319588,233.57061855670102
2018-05-17,12.560515463917525,12.190309278350515,8.874123711340205,78.08360824742267,298.52896907216495
2018-05-18,11.813505154639175,11.451546391752577,9.05979381443299,82.7919587628866,181.6663917525773
2018-05-19,11.505360824742269,11.114536082474226,8.221958762886597,79.77371134020619,246.80855670103094
2018-05-20,11.755567010309278,11.367938144329898,7.818453608247423,76.5301030927835,260.0440206185567
2018-05-21,12.295257731958763,11.95381443298969,8.10298969072165,75.6938144329897,302.63670103092784
2018-05-22,10.861134020618556,10.581649484536083,8.707835051546391,86.09432989690721,101.87402061855671
2018-05-23,10.58721649484536,10.451134020618557,9.376597938144329,91.4298969072165,93.57958762886597
2018-05-24,10.809587628865978,10.546701030927835,7.832989690721649,81.26463917525773,141.37546391752576
2018-05-25,11.188969072164948,10.95360824742268,8.48979381443299,82.80474226804124,114.70020618556701
2018-05-26,11.616597938144329,11.359587628865981,9.325463917525774,85.3318556701031,123.95474226804124
2018-05-27,14.173711340206184,13.88577319587629,9.045670103092784,71.57680412371134,319.3646391752577
2018-05-28,18.692268041237114,18.57762886597938,8.922061855670103,53.29711340206185,320.56484536082473
2018-05-29,19.704742268041237,19.697938144329896,10.156494845360825,53.97020618556701,321.9939175257732
2018-05-30,12.574020618556702,12.208453608247423,7.69958762886598,72.66288659793814,255.78257731958763
2018-05-31,11.29938144329897,10.945876288659793,6.474432989690722,72.30298969072166,285.17237113402064
2018-06-01,13.551030927835052,13.19020618556701,7.245979381443299,66.59835051546392,323.7529896907217
2018-06-02,19.9759793814433,19.866391752577318,7.189484536082475,43.380927835051544,327.6979381443299
2018-06-03,21.456701030927835,21.40907216494845,7.6541237113402065,41.519072164948454,327.19463917525775
2018-06-04,16.509690721649484,16.388762886597938,8.66082474226804,59.95701030927835,328.0258762886598
2018-06-05,13.82381443298969,13.460721649484537,7.502164948453609,66.93628865979382,336.9626804123711
2018-06-06,12.804329896907216,12.345154639175258,7.931237113402062,72.70690721649484,294.7782474226804
2018-06-07,12.81958762886598,12.407216494845361,8.736804123711341,76.47969072164948,280.25226804123713
2018-06-08,15.034432989690721,14.72443298969072,8.168144329896906,63.40453608247422,324.8417525773196
2018-06-09,14.34958762886598,14.051134020618557,9.82,75.57515463917525,266.0979381443299
2018-06-10,13.7859793814433,13.489896907216494,4.523814432989691,54.114536082474224,319.23886597938144
2018-06-11,15.675154639175258,15.336082474226803,6.947422680412371,56.50845360824742,330.01309278350516
2018-06-12,20.130103092783507,20.019278350515464,9.68742268041237,51.390309278350514,332.89690721649487
2018-06-13,18.047319587628866,17.837938144329897,9.404020618556702,58.07886597938144,332.599793814433
2018-06-14,15.218453608247422,14.79979381443299,9.25422680412371,68.38041237113401,316.6176288659794
2018-06-15,12.98340206185567,12.59298969072165,9.0259793814433,76.56453608247423,298.1601030927835
2018-06-16,12.66896907216495,12.27340206185567,9.144020618556702,78.5703092783505,262.82360824742267
2018-06-17,12.669484536082475,12.292371134020618,8.789690721649485,76.93185567010309,242.47206185567012
2018-06-18,13.317525773195875,12.827731958762886,10.16618556701031,81.09876288659794,290.47391752577323
2018-06-19,12.525257731958764,12.014742268041237,10.078762886597938,84.83175257731959,266.25422680412373
2018-06-20,12.63577319587629,12.16082474226804,9.342268041237114,80.30731958762885,299.26494845360827
2018-06-21,13.509896907216495,13.058865979381444,9.12,75.26783505154638,331.4196907216495
2018-06-22,17.067319587628866,16.814742268041236,9.708453608247423,62.79113402061856,335.14515463917525
2018-06-23,23.4040206185567,23.289484536082472,7.9591752577319586,37.67463917525773,334.73154639175254
2018-06-24,16.395154639175257,16.116701030927835,10.612680412371134,72.87927835051546,275.20113402061855
2018-06-25,13.266907216494847,12.857628865979382,11.41020618556701,87.97680412371135,228.01494845360824
2018-06-26,13.645257731958763,13.220618556701032,9.552577319587629,76.64134020618556,337.22742268041236
2018-06-27,12.784123711340206,12.39298969072165,9.588556701030928,80.63896907216494,235.96350515463917
2018-06-28,13.738969072164949,13.304948453608247,8.952680412371134,73.93680412371134,300.0917525773196
2018-06-29,16.45144329896907,16.049793814432988,9.50041237113402,64.15247422680412,326.5417525773196
2018-06-30,19.084123711340208,18.869690721649484,9.968247422680411,54.99762886597939,328.91298969072164
2018-07-01,13.153298969072164,12.931855670103094,11.142474226804124,87.76319587628866,141.3683505154639
2018-07-02,12.463298969072165,12.247216494845361,11.404845360824742,92.42082474226804,115.70432989690721
2018-07-03,13.460309278350516,12.982886597938144,10.625567010309279,83.01721649484536,266.0657731958763
2018-07-04,13.384639175257732,12.943505154639174,9.772164948453607,78.41907216494845,263.19020618556704
2018-07-05,13.630206185567012,13.121237113402062,9.976494845360826,79.17494845360825,318.480618556701
2018-07-06,19.102680412371136,18.80268041237113,10.809278350515465,59.0759793814433,253.82082474226803
2018-07-07,21.02082474226804,20.810309278350516,10.177422680412372,50.010618556701026,301.6017525773196
2018-07-08,17.741237113402065,17.488556701030927,10.166030927835052,62.68365979381443,329.63278350515463
2018-07-09,18.724123711340205,18.456494845360826,9.064742268041236,54.09824742268041,327.01701030927836
2018-07-10,21.401443298969074,21.174123711340204,7.511855670103093,41.15360824742268,326.7781443298969
2018-07-11,16.046082474226804,15.555670103092785,11.25360824742268,73.85556701030927,323.26505154639176
2018-07-12,14.162164948453608,13.681752577319589,11.805051546391752,85.69257731958763,282.900206185567
2018-07-13,15.655567010309278,15.144020618556702,12.371237113402062,80.93154639175258,260.43886597938143
2018-07-14,15.244329896907217,14.84216494845361,12.170309278350516,82.16226804123711,277.7965979381443
2018-07-15,13.665567010309278,13.198865979381443,11.460412371134021,86.42577319587627,257.31773195876286
2018-07-16,14.167216494845361,13.697319587628867,11.004536082474228,81.35525773195876,310.069587628866
2018-07-17,14.448041237113403,14.095773195876289,11.522268041237114,82.81567010309278,317.57670103092784
2018-07-18,14.742164948453608,14.398247422680413,11.874123711340205,83.22752577319588,308.7238144329897
2018-07-19,14.183917525773195,13.794123711340205,11.795154639175259,85.55556701030928,298.150412371134
2018-07-20,13.966288659793815,13.58896907216495,12.068865979381444,87.94350515463918,279.70113402061855
2018-07-21,14.956185567010309,14.593195876288659,13.029587628865979,87.8880412371134,271.64525773195874
2018-07-22,15.229587628865978,14.866907216494845,13.00819587628866,86.51958762886598,255.60422680412373
2018-07-23,15.615670103092784,15.208247422680413,12.010927835051547,79.04762886597938,301.4311340206186
2018-07-24,15.501134020618556,15.083402061855669,12.00036082474227,79.81,306.4437113402062
2018-07-25,16.29041237113402,16.005773195876287,12.178659793814433,77.5579381443299,317.09484536082476
2018-07-26,14.91639175257732,14.529690721649485,11.246288659793816,78.80824742268041,300.2326804123711
2018-07-27,13.959690721649483,13.536701030927835,10.720463917525773,80.82226804123711,269.77824742247424
2018-07-28,13.71979381443299,13.28360824742268,10.411701030886597,80.93628865979382,291.9251030920618
2018-07-29,13.572061855670103,13.170463917525774,10.404123711340207,81.16340206185568,257.10721649515466
2018-07-30,14.09680412371134,13.695876288659793,10.77061855670103,80.33876288659793,283.595
2018-07-31,13.879381443298968,13.511134020618556,10.521855670103093,80.34144329896907,289.6017525773196
2018-08-01,13.583298969072164,13.199896907216496,10.378865979381443,81.18422680412371,271.9360824742268
2018-08-02,13.941030927835051,13.507010309278352,10.19340206185567,78.69340206185568,284.70845360824745
2018-08-03,15.361443298969071,15.072474226804124,10.317628865979382,72.73701030927835,292.0079381443299
2018-08-04,21.82061855670103,21.89082474226804,7.915876288659794,41.48670103092783,307.7425773195876
2018-08-05,16.192268041237114,15.908453608247424,10.434742268041237,69.75917525773197,297.73731958762886
2018-08-06,17.220103092783503,17.058865979381444,9.695515463917527,61.35556701030928,302.17979381443297
2018-08-07,14.923711340206184,14.778762886597939,9.628144329896907,71.85639175257732,265.7937113402062
2018-08-08,14.520721649484535,14.195773195876288,10.900721649484534,79.6758762886598,269.52329896907213
2018-08-09,16.014845360824744,15.791855670103093,11.014536082474228,74.72,287.5821649484536
2018-08-10,17.678762886597937,17.77278350515464,10.415154639175258,63.1418556701031,290.9450515463917
2018-08-11,19.336701030927834,19.31938144329897,10.89835051546392,57.919999999999995,286.0221649484536
2018-08-12,17.208659793814434,17.08577319587629,11.28639175257732,68.03824742268041,285.8541237113402
2018-08-13,14.166288659793816,13.77680412371134,11.201752577319587,82.12505154639176,244.73670103092783
2018-08-14,13.340927835051545,13.017628865979383,11.411340206185567,87.54463917525773,141.92422680412372
2018-08-15,14.710927835051546,14.38938144329897,12.00680412371134,83.3620618556701,214.09103092783508
2018-08-16,15.391237113402063,15.02556701030928,12.152371134020619,80.82835051546392,269.87123711340206
2018-08-17,16.04556701030928,15.719587628865979,11.507938144329897,75.54515463917527,289.55577319587627
2018-08-18,19.944329896907217,19.99979381443299,7.368969072164948,45.60134020618557,292.06484536082473
2018-08-19,14.837628865979381,14.767938144329896,9.898865979381442,73.56103092783505,274.8977319587629
2018-08-20,13.268659793814432,12.906701030927836,10.71659793814433,84.1019587628866,215.01422680412372
2018-08-21,12.447113402061854,12.183298969072165,10.898556701030929,89.51134020618557,67.69659793814432
2018-08-22,14.714329896907216,14.447938144329898,11.9740206185567,83.11886597938144,147.52082474226805
2018-08-23,14.492474226804124,14.197422680412371,10.881443298969073,78.53536082474227,186.8019587628866
2018-08-24,13.845567010309278,13.573505154639177,11.070721649484534,82.90422680412371,150.03432989690722
2018-08-25,13.470103092783503,13.070927835051547,11.235463917525772,86.10298969072164,231.1860824742268
2018-08-26,12.65381443298969,12.291340206185566,10.446494845360824,86.0640206185567,197.88412371134018
2018-08-27,13.493298969072164,13.198350515463918,11.208247422680413,85.46494845360826,134.24835051546393
2018-08-28,13.445154639175259,13.209793814432988,11.486907216494846,87.55670103092784,111.99845360824743
2018-08-29,15.332577319587628,15.08917525773196,11.313195876288662,77.45742268041236,251.0759793814433
2018-08-30,15.814020618556702,15.49876288659794,11.964845360824741,78.04793814432989,178.4996907216495
2018-08-31,15.041855670103093,14.681958762886598,11.79762886597938,80.99226804123711,250.8962886597938
2018-09-01,15.05659793814433,14.73958762886598,11.074020618556702,77.07701030927835,256.20072164948454
2018-09-02,14.33041237113402,14.029175257731959,11.093195876288659,80.76051546391753,252.87876288659797
2018-09-03,13.425979381443298,13.047731958762888,10.86257731958763,84.04144329896907,233.89340206185568
2018-09-04,13.605051546391753,13.242989690721648,11.613711340206185,87.41164948453608,206.41814432989693
2018-09-05,12.50175257731959,12.292371134020618,11.353298969072165,91.87556701030928,85.40907216494845
2018-09-06,12.766804123711342,12.52556701030928,10.814536082474227,87.55371134020618,194.69041237113404
2018-09-07,14.696597938144329,14.559896907216494,10.774536082474228,77.49876288659794,257.8769072164949
2018-09-08,16.73443298969072,16.672577319587628,10.425463917525773,66.7261855670103,259.9726804123711
2018-09-09,16.73113402061856,16.56835051546392,10.528350515463918,67.54051546391753,255.56278350515464
2018-09-10,17.244432989690722,17.061340206185566,9.960824742268041,63.980721649484536,254.5981443298969
2018-09-11,17.89701030927835,17.807319587628864,9.20958762886598,57.73556701030928,253.71587628865979
2018-09-12,16.150927835051547,15.975154639175257,8.238144329896908,59.358247422680414,238.31257731958763
2018-09-13,14.702886597938145,14.444845360824743,9.716443298969072,72.40845360824743,229.85757731958765
2018-09-14,14.269690721649486,14.02778350515464,10.341134020618558,77.3339175257732,233.07020618556703
2018-09-15,13.639690721649485,13.446597938144329,9.367525773195876,75.07268041237114,223.69845360824743
2018-09-16,13.944639175257732,13.846082474226803,9.563659793814432,75.40845360824743,239.5718556701031
2018-09-17,14.233092783505153,14.379742268041237,10.78422680412371,79.79948453608247,211.88494845360825
2018-09-18,14.750309278350516,13.087422680412372,10.056082474226805,73.61154639175257,217.8636082474227
2018-09-19,14.497628865979381,14.005618556701032,9.429690721649486,72.1222680412371,235.36092783505154
2018-09-20,21.234123711340207,21.37958762886598,4.630721649484536,33.89319587628866,235.35855670103092
2018-09-21,20.449072164948454,20.660927835051545,3.073298969072165,36.717835051546395,231.61268041237113
2018-09-22,13.134536082474227,13.014845360824744,10.063298969072164,82.30907216494845,227.07030927835052
2018-09-23,15.319896907216494,15.469278350515463,9.024329896907217,66.69443298969072,228.96958762886598
2018-09-24,15.911855670103094,16.057938144329896,7.526288659793814,57.909587628865985,229.18927835051548
2018-09-25,13.638659793814433,13.574123711340206,9.897525773195877,78.54103092783505,222.93371134020617
2018-09-26,14.982886597938144,15.17340206185567,10.223298969072165,74.56556701030928,215.4938144329897
2018-09-27,13.59340206185567,13.608556701030928,10.249690721649484,81.00567010309278,204.97536082474227
2018-09-28,12.15659793814433,11.955567010309279,10.124948453608248,87.05,133.14917525773197
2018-09-29,14.812164948453608,14.708556701030927,10.503195876288661,75.16938144329897,133.82690721649485
2018-09-30,16.02927835051546,15.86381443298969,11.753814432989689,75.63144329896907,179.34113402061857
2018-10-01,16.495463917525772,16.35422680412371,11.305463917525774,71.83701030927834,132.05907216494845
2018-10-02,17.69463917525773,17.726185567010308,13.179278350515466,74.38618556701032,136.70814432989692
2018-10-03,17.274536082474224,17.15041237113402,13.438247422680412,77.82103092783505,150.11865979381443
2018-10-04,14.953092783505156,14.834226804123713,12.534742268041237,85.10659793814433,106.31216494845361
2018-10-05,13.858144329896907,13.77979381443299,10.094432989690722,77.91453608247423,184.98061855670102
2018-10-06,16.182989690721648,16.131649484536084,9.653092783505155,65.47175257731959,199.81855670103096
2018-10-07,19.62278350515464,19.6220618556701,3.733711340206186,38.65886597938144,203.72443298969074
2018-10-08,22.150824742268043,22.192577319587627,-0.7696907216494845,22.47494845360825,197.11577319587627
2018-10-09,17.34958762886598,17.481855670103094,9.20340206185567,61.119587628865986,163.44917525773195
2018-10-10,12.844432989690722,12.644278350515465,10.161546391752577,83.34319587628866,157.6069587628866
2018-10-11,13.270670103092785,13.04541237113402,9.658350515463917,79.03768041237113,168.90664948453608
2018-10-12,15.713298969072165,15.731134020618557,8.941237113402062,66.7501030927835,187.4305154642268
2018-10-13,18.24298969072165,18.471597938144328,3.618865979381443,40.75726804123711,191.1389175257732
2018-10-14,12.81340206185567,12.638762886597938,9.845154639175258,82.52226804123711,182.2162886597938
2018-10-15,19.387525773195875,19.500051546391752,-7.344123711340206,17.46603092783505,192.21262886597938
2018-10-16,17.909742268041235,18.153350515463917,-2.0411340206185566,27.063865979381443,187.2658762886598
2018-10-17,13.174432989690722,13.143505154639175,9.708762886597938,80.66340206185568,180.43721649484536
2018-10-18,12.722577319587629,12.608144329896907,9.669072164948453,82.01742268041237,173.38814432989693
2018-10-19,16.938659793814434,17.213092783505154,8.409484536082475,57.40309278350516,177.46567010309278
2018-10-20,16.54144329896907,16.860927835051545,7.781855670103093,58.838865979381445,176.22350515463918
2018-10-21,12.13680412371134,12.065360824742267,9.141134020618557,83.09505154639176,152.50989690721647
2018-10-22,11.790618556701032,11.620824742268042,9.191443298969073,83.70659793814433,144.71443298969072
